# WALLABY DR2 Rotation Curves (SPARC-compatible format)
# Generated for TMT calibration
#
# Columns: Galaxy  D(Mpc)  R(kpc)  Vobs  e_Vobs  Vgas  Vdisk  Vbul
#
WALLABY_J000355       200.0     1.91    63.60   8.05    20.61    28.19     0.01
WALLABY_J000355       200.0     2.01    61.56   7.20    20.83    28.49     0.01
WALLABY_J000355       200.0     2.12    48.34   9.27    21.03    28.77     0.01
WALLABY_J000355       200.0     2.22    73.02   6.51    21.21    29.02     0.01
WALLABY_J000355       200.0     2.32    65.48   8.46    21.38    29.25     0.00
WALLABY_J000355       200.0     2.42    60.78   6.67    21.54    29.47     0.00
WALLABY_J000355       200.0     2.52    67.66   7.08    21.68    29.66     0.00
WALLABY_J000355       200.0     2.62    67.00   8.88    21.82    29.85     0.00
WALLABY_J000355       200.0     2.72    67.12   8.75    21.94    30.02     0.00
WALLABY_J000355       200.0     2.82    64.03   7.45    22.06    30.17     0.00
WALLABY_J000355       200.0     2.92    78.21   7.74    22.16    30.32     0.00
WALLABY_J000356        50.5     0.50    81.84   7.82    12.86    12.67     0.83
WALLABY_J000356        50.5     0.81    93.05  11.27    18.80    18.53     0.73
WALLABY_J000356        50.5     1.11    98.85   9.87    23.24    22.90     0.54
WALLABY_J000356        50.5     1.42    83.09  10.19    26.52    26.13     0.37
WALLABY_J000356        50.5     1.72    80.05   9.23    28.98    28.56     0.25
WALLABY_J000356        50.5     2.03    73.42  12.04    30.87    30.42     0.16
WALLABY_J000356        50.5     2.33   103.72   9.31    32.35    31.88     0.10
WALLABY_J000356        50.5     2.64    68.82  13.55    33.54    33.05     0.06
WALLABY_J000356        50.5     2.94    96.02  12.16    34.51    34.00     0.04
WALLABY_J000356        50.5     3.25   101.14   6.67    35.31    34.80     0.02
WALLABY_J000356        50.5     3.55    81.77  10.90    35.99    35.47     0.01
WALLABY_J000356        50.5     3.86    82.17  12.16    36.57    36.03     0.01
WALLABY_J000356        50.5     4.16    93.97   8.81    37.07    36.53     0.01
WALLABY_J000356        50.5     4.47    94.94  10.44    37.50    36.95     0.00
WALLABY_J000356        50.5     4.77    89.10   6.67    37.88    37.33     0.00
WALLABY_J000356        50.5     5.08    90.16   7.63    38.22    37.66     0.00
WALLABY_J000356        50.5     5.38    93.25   9.12    38.52    37.95     0.00
WALLABY_J000362        19.5     0.50    77.48  11.43    13.47    13.32     0.86
WALLABY_J000362        19.5     0.82   105.08   8.90    19.89    19.68     0.74
WALLABY_J000362        19.5     1.14    98.62  11.13    24.60    24.34     0.54
WALLABY_J000362        19.5     1.46   113.59   8.82    28.02    27.72     0.36
WALLABY_J000362        19.5     1.78    91.17   9.57    30.55    30.23     0.23
WALLABY_J000362        19.5     2.10   110.42  10.94    32.47    32.13     0.14
WALLABY_J000362        19.5     2.41    96.60   9.96    33.97    33.61     0.09
WALLABY_J000362        19.5     2.73    94.82  10.42    35.17    34.80     0.05
WALLABY_J000362        19.5     3.05    92.21  12.42    36.14    35.76     0.03
WALLABY_J000362        19.5     3.37    88.14   9.06    36.94    36.55     0.02
WALLABY_J000362        19.5     3.69    98.69   7.71    37.61    37.22     0.01
WALLABY_J000362        19.5     4.01    97.49   7.98    38.19    37.78     0.01
WALLABY_J000362        19.5     4.33    83.94   7.54    38.68    38.27     0.00
WALLABY_J000362        19.5     4.65    63.14  13.00    39.11    38.70     0.00
WALLABY_J000362        19.5     4.97    92.33  11.10    39.49    39.07     0.00
WALLABY_J000362        19.5     5.29   109.66  11.93    39.82    39.40     0.00
WALLABY_J000362        19.5     5.61    98.37  11.57    40.11    39.69     0.00
WALLABY_J000362        19.5     5.92    83.56   9.39    40.38    39.95     0.00
WALLABY_J000362        19.5     6.24    72.65  13.05    40.62    40.19     0.00
WALLABY_J000362        19.5     6.56   105.51   8.41    40.83    40.40     0.00
WALLABY_J000362        19.5     6.88    72.96  13.81    41.03    40.60     0.00
WALLABY_J000362        19.5     7.20   103.42  10.04    41.21    40.77     0.00
WALLABY_J000362        19.5     7.52   103.41  13.37    41.37    40.94     0.00
WALLABY_J000362        19.5     7.84   108.37   7.69    41.52    41.09     0.00
WALLABY_J000362        19.5     8.16    90.18   8.93    41.66    41.22     0.00
WALLABY_J000364         5.1     0.50   110.16   7.57    11.67    10.90     0.90
WALLABY_J000364         5.1     1.33    73.90  10.51    25.43    23.75     0.70
WALLABY_J000364         5.1     2.15    94.74  10.17    33.00    30.82     0.32
WALLABY_J000364         5.1     2.98   113.63   8.12    37.33    34.87     0.13
WALLABY_J000364         5.1     3.80    99.45  10.78    40.05    37.41     0.05
WALLABY_J000364         5.1     4.63   103.36   7.91    41.89    39.13     0.02
WALLABY_J000364         5.1     5.45    94.77  11.01    43.20    40.36     0.01
WALLABY_J000364         5.1     6.28    89.12  14.59    44.19    41.28     0.00
WALLABY_J000364         5.1     7.10    80.39   9.84    44.96    42.00     0.00
WALLABY_J000364         5.1     7.93   101.29  10.06    45.58    42.58     0.00
WALLABY_J000364         5.1     8.75   111.04  13.08    46.08    43.04     0.00
WALLABY_J000364         5.1     9.58   108.10  12.77    46.49    43.43     0.00
WALLABY_J000364         5.1    10.40    97.45   9.01    46.84    43.76     0.00
WALLABY_J000369        18.5     0.50    72.06   7.96    11.19    13.28     0.54
WALLABY_J000369        18.5     0.65    64.70   8.14    13.48    16.00     0.45
WALLABY_J000369        18.5     0.80    64.44   8.54    15.31    18.17     0.35
WALLABY_J000369        18.5     0.95    69.33   6.35    16.78    19.91     0.26
WALLABY_J000369        18.5     1.11    78.13  12.18    17.97    21.32     0.19
WALLABY_J000369        18.5     1.26    67.28   7.57    18.94    22.48     0.14
WALLABY_J000369        18.5     1.41    61.11   6.34    19.75    23.44     0.10
WALLABY_J000369        18.5     1.56    52.02   8.79    20.42    24.24     0.07
WALLABY_J000369        18.5     1.71    80.41  10.45    21.00    24.92     0.05
WALLABY_J000369        18.5     1.86   104.17  11.48    21.49    25.51     0.04
WALLABY_J000369        18.5     2.02    65.68   3.47    21.92    26.01     0.03
WALLABY_J000369        18.5     2.17    68.35   9.80    22.29    26.45     0.02
WALLABY_J000369        18.5     2.32    82.96  11.78    22.62    26.84     0.01
WALLABY_J000369        18.5     2.47    53.14   7.07    22.91    27.19     0.01
WALLABY_J000369        18.5     2.62    72.69   7.80    23.17    27.50     0.01
WALLABY_J000369        18.5     2.77    67.64   6.37    23.40    27.77     0.00
WALLABY_J000369        18.5     2.93    59.76   7.14    23.61    28.02     0.00
WALLABY_J000369        18.5     3.08    62.06   6.13    23.80    28.25     0.00
WALLABY_J000369        18.5     3.23    51.92  10.13    23.98    28.45     0.00
WALLABY_J000369        18.5     3.38    74.31   8.05    24.13    28.64     0.00
WALLABY_J000369        18.5     3.53    62.90   2.26    24.28    28.81     0.00
WALLABY_J000369        18.5     3.68    68.16   7.06    24.41    28.97     0.00
WALLABY_J000369        18.5     3.84    54.06   6.88    24.54    29.12     0.00
WALLABY_J000371        12.0     0.50   109.88   8.88    13.02    12.34     0.94
WALLABY_J000371        12.0     0.91   101.93   9.87    21.48    20.36     0.88
WALLABY_J000371        12.0     1.33   114.92  14.85    27.59    26.15     0.63
WALLABY_J000371        12.0     1.74   114.52   8.23    31.93    30.26     0.41
WALLABY_J000371        12.0     2.16   107.89   6.96    35.08    33.24     0.25
WALLABY_J000371        12.0     2.57   126.15   7.49    37.42    35.46     0.15
WALLABY_J000371        12.0     2.99    88.44  12.19    39.22    37.17     0.09
WALLABY_J000371        12.0     3.40   109.00   9.19    40.63    38.51     0.05
WALLABY_J000371        12.0     3.82    95.69  10.06    41.77    39.58     0.03
WALLABY_J000371        12.0     4.23   117.97  11.90    42.70    40.47     0.02
WALLABY_J000371        12.0     4.65    91.59  10.06    43.48    41.20     0.01
WALLABY_J000371        12.0     5.06    93.11  10.78    44.14    41.83     0.01
WALLABY_J000371        12.0     5.48   100.25  11.45    44.70    42.36     0.00
WALLABY_J000371        12.0     5.89   110.03   9.51    45.19    42.82     0.00
WALLABY_J000371        12.0     6.31   101.52  10.04    45.61    43.23     0.00
WALLABY_J000371        12.0     6.72   101.14  10.86    45.99    43.58     0.00
WALLABY_J000371        12.0     7.14   105.31  12.11    46.32    43.90     0.00
WALLABY_J000371        12.0     7.55   105.37   8.79    46.62    44.18     0.00
WALLABY_J000371        12.0     7.97   113.94   4.33    46.88    44.43     0.00
WALLABY_J000371        12.0     8.38   115.55  11.73    47.12    44.66     0.00
WALLABY_J000371        12.0     8.80   103.53  12.23    47.34    44.87     0.00
WALLABY_J000371        12.0     9.21   130.09  10.77    47.54    45.06     0.00
WALLABY_J000373        18.4     0.50    97.96  11.62    13.36    12.50     1.02
WALLABY_J000373        18.4     0.73   109.77   9.69    18.59    17.38     1.07
WALLABY_J000373        18.4     0.95   118.73   8.67    23.11    21.61     1.00
WALLABY_J000373        18.4     1.18   149.29  13.32    26.94    25.20     0.87
WALLABY_J000373        18.4     1.41   119.74   7.21    30.18    28.23     0.73
WALLABY_J000373        18.4     1.64   111.24  10.46    32.90    30.77     0.60
WALLABY_J000373        18.4     1.86   119.40  12.41    35.20    32.93     0.48
WALLABY_J000373        18.4     2.09   111.12  11.94    37.16    34.75     0.38
WALLABY_J000373        18.4     2.32   127.09   8.35    38.83    36.32     0.30
WALLABY_J000373        18.4     2.55   130.89  13.59    40.28    37.67     0.23
WALLABY_J000373        18.4     2.77   141.40  13.80    41.53    38.84     0.18
WALLABY_J000373        18.4     3.00    97.82  13.01    42.62    39.87     0.14
WALLABY_J000373        18.4     3.23   102.53   9.23    43.59    40.77     0.11
WALLABY_J000373        18.4     3.46   116.74  10.51    44.44    41.57     0.08
WALLABY_J000373        18.4     3.68   130.18  13.48    45.21    42.28     0.06
WALLABY_J000373        18.4     3.91   131.32  11.85    45.89    42.92     0.05
WALLABY_J000373        18.4     4.14   121.51   9.68    46.51    43.49     0.04
WALLABY_J000373        18.4     4.37   127.76  10.53    47.06    44.02     0.03
WALLABY_J000373        18.4     4.59   131.17   7.91    47.57    44.49     0.02
WALLABY_J000373        18.4     4.82   108.74  13.26    48.03    44.92     0.02
WALLABY_J000373        18.4     5.05   134.96  10.76    48.45    45.32     0.01
WALLABY_J000373        18.4     5.28   140.82  14.45    48.84    45.68     0.01
WALLABY_J000374        68.0     0.50   173.12  15.72    11.30    10.23     1.12
WALLABY_J000374        68.0     1.57   171.08  15.68    31.71    28.72     1.45
WALLABY_J000374        68.0     2.65   187.43  17.00    45.26    40.99     0.95
WALLABY_J000374        68.0     3.72   167.10  14.80    53.86    48.77     0.52
WALLABY_J000374        68.0     4.79   186.56  13.36    59.52    53.90     0.27
WALLABY_J000374        68.0     5.87   155.65  13.82    63.45    57.45     0.13
WALLABY_J000374        68.0     6.94   180.38  11.64    66.31    60.04     0.06
WALLABY_J000374        68.0     8.02   189.76  16.19    68.47    62.00     0.03
WALLABY_J000374        68.0     9.09   155.82  11.97    70.15    63.52     0.01
WALLABY_J000374        68.0    10.16   158.36  12.63    71.50    64.74     0.01
WALLABY_J000374        68.0    11.24   168.39  12.84    72.60    65.74     0.00
WALLABY_J000374        68.0    12.31   172.05   7.31    73.52    66.57     0.00
WALLABY_J000374        68.0    13.38   159.58  15.18    74.29    67.27     0.00
WALLABY_J000374        68.0    14.46   170.02  11.55    74.96    67.87     0.00
WALLABY_J000374        68.0    15.53   138.32  14.83    75.53    68.39     0.00
WALLABY_J000374        68.0    16.61   178.56  12.55    76.03    68.84     0.00
WALLABY_J000374        68.0    17.68   179.13  12.53    76.47    69.24     0.00
WALLABY_J000374        68.0    18.75   186.03  11.23    76.86    69.60     0.00
WALLABY_J000374        68.0    19.83   178.27  16.22    77.21    69.91     0.00
WALLABY_J000374        68.0    20.90   162.79  16.67    77.53    70.20     0.00
WALLABY_J000374        68.0    21.97   153.29  15.45    77.81    70.45     0.00
WALLABY_J000377        15.6     0.50   104.38  11.26    13.64    13.39     0.89
WALLABY_J000377        15.6     0.71   112.76  12.17    18.21    17.87     0.84
WALLABY_J000377        15.6     0.92    83.49  13.28    21.98    21.57     0.72
WALLABY_J000377        15.6     1.13   105.36   7.61    25.05    24.58     0.58
WALLABY_J000377        15.6     1.34   105.20  11.83    27.55    27.04     0.45
WALLABY_J000377        15.6     1.55   109.33   9.45    29.60    29.05     0.34
WALLABY_J000377        15.6     1.76    94.12  11.89    31.30    30.71     0.26
WALLABY_J000377        15.6     1.98   112.59  13.63    32.71    32.10     0.19
WALLABY_J000377        15.6     2.19    91.97  10.01    33.91    33.27     0.14
WALLABY_J000377        15.6     2.40   108.81   8.47    34.93    34.27     0.10
WALLABY_J000377        15.6     2.61   107.92   7.25    35.81    35.14     0.07
WALLABY_J000377        15.6     2.82    93.14   5.45    36.57    35.88     0.05
WALLABY_J000377        15.6     3.03   103.85  12.86    37.24    36.54     0.04
WALLABY_J000377        15.6     3.24    96.31  12.99    37.83    37.12     0.03
WALLABY_J000377        15.6     3.45   105.00  11.98    38.36    37.64     0.02
WALLABY_J000377        15.6     3.66    99.54   9.36    38.82    38.10     0.01
WALLABY_J000377        15.6     3.87    96.58  11.53    39.25    38.51     0.01
WALLABY_J000377        15.6     4.08    93.02  10.57    39.63    38.88     0.01
WALLABY_J000377        15.6     4.29   110.18   7.64    39.97    39.22     0.01
WALLABY_J000377        15.6     4.50    90.08  12.26    40.29    39.53     0.00
WALLABY_J000377        15.6     4.72    93.18  10.98    40.57    39.81     0.00
WALLABY_J000377        15.6     4.93    84.81  11.43    40.84    40.07     0.00
WALLABY_J000377        15.6     5.14   108.25  10.61    41.08    40.31     0.00
WALLABY_J000377        15.6     5.35   109.77  10.23    41.30    40.53     0.00
WALLABY_J000377        15.6     5.56   103.36  10.66    41.51    40.73     0.00
WALLABY_J000377        15.6     5.77    91.94   9.39    41.71    40.92     0.00
WALLABY_J000377        15.6     5.98    80.13  11.17    41.89    41.10     0.00
WALLABY_J000377        15.6     6.19   106.93  13.86    42.06    41.27     0.00
WALLABY_J000378        90.2     0.50   197.27  16.80    10.93     9.87     1.14
WALLABY_J000378        90.2     1.07   176.21  18.00    22.60    20.42     1.65
WALLABY_J000378        90.2     1.65   177.94  12.27    32.72    29.55     1.67
WALLABY_J000378        90.2     2.22   183.83  15.30    41.11    37.13     1.47
WALLABY_J000378        90.2     2.80   181.22  12.56    47.92    43.29     1.21
WALLABY_J000378        90.2     3.37   178.20  12.47    53.44    48.27     0.94
WALLABY_J000378        90.2     3.95   201.83  15.20    57.92    52.32     0.72
WALLABY_J000378        90.2     4.52   187.91  14.63    61.59    55.63     0.53
WALLABY_J000378        90.2     5.10   210.58  16.77    64.64    58.38     0.39
WALLABY_J000378        90.2     5.67   177.80  13.79    67.19    60.69     0.29
WALLABY_J000378        90.2     6.25   165.03  14.21    69.35    62.65     0.21
WALLABY_J000378        90.2     6.82   191.79  14.90    71.21    64.32     0.15
WALLABY_J000378        90.2     7.40   213.25  12.76    72.81    65.77     0.11
WALLABY_J000378        90.2     7.97   196.50  13.03    74.20    67.03     0.08
WALLABY_J000378        90.2     8.54   243.31  16.71    75.43    68.13     0.05
WALLABY_J000378        90.2     9.12   194.02  13.38    76.51    69.11     0.04
