# APERTIF DR1 Rotation Curves (SPARC-compatible format)
# Generated for TMT calibration
#
# Columns: Galaxy  D(Mpc)  R(kpc)  Vobs  e_Vobs  Vgas  Vdisk  Vbul
#
APERTIF_J000464        60.3     5.08   145.80  14.38    60.81    48.23     0.01
APERTIF_J000464        60.3     5.61   151.01  15.69    61.83    49.03     0.00
APERTIF_J000464        60.3     6.13   169.96  17.01    62.68    49.71     0.00
APERTIF_J000464        60.3     6.65   142.09  13.98    63.40    50.28     0.00
APERTIF_J000464        60.3     7.17   164.82  14.63    64.02    50.77     0.00
APERTIF_J000464        60.3     7.69   173.24  13.59    64.56    51.20     0.00
APERTIF_J000464        60.3     8.21   134.44  15.29    65.03    51.57     0.00
APERTIF_J000464        60.3     8.73   142.01  13.10    65.45    51.90     0.00
APERTIF_J000464        60.3     9.25   155.25  13.41    65.82    52.20     0.00
APERTIF_J000464        60.3     9.77   120.53  10.92    66.15    52.46     0.00
APERTIF_J000464        60.3    10.29   159.59  14.66    66.45    52.70     0.00
APERTIF_J000464        60.3    10.81   133.46  14.35    66.73    52.91     0.00
APERTIF_J000464        60.3    11.33   131.70  14.72    66.97    53.11     0.00
APERTIF_J000468        15.1     0.40   107.38  11.62    10.54     8.62     0.58
APERTIF_J000468        15.1     0.77    98.08   7.87    18.30    14.98     0.51
APERTIF_J000468        15.1     1.15    89.93  11.31    23.79    19.46     0.34
APERTIF_J000468        15.1     1.52    94.64  16.51    27.60    22.58     0.20
APERTIF_J000468        15.1     1.90    93.25  13.22    30.31    24.79     0.12
APERTIF_J000468        15.1     2.27   100.49  11.99    32.29    26.42     0.06
APERTIF_J000468        15.1     2.65    94.37  10.52    33.80    27.66     0.03
APERTIF_J000468        15.1     3.02    96.43  14.21    34.98    28.62     0.02
APERTIF_J000468        15.1     3.40    97.87   6.86    35.92    29.39     0.01
APERTIF_J000468        15.1     3.77   109.04  10.63    36.69    30.02     0.01
APERTIF_J000468        15.1     4.15   112.64  11.48    37.33    30.54     0.00
APERTIF_J000468        15.1     4.52   102.22  13.65    37.87    30.98     0.00
APERTIF_J000468        15.1     4.90    96.65   8.00    38.33    31.36     0.00
APERTIF_J000468        15.1     5.27    96.01  10.68    38.73    31.68     0.00
APERTIF_J000468        15.1     5.65   105.20  14.70    39.07    31.97     0.00
APERTIF_J000468        15.1     6.02   105.36  11.05    39.38    32.22     0.00
APERTIF_J000468        15.1     6.40    91.45  10.93    39.65    32.44     0.00
APERTIF_J000470        24.7     0.40    88.17   9.61    11.08     9.44     0.54
APERTIF_J000470        24.7     0.56    97.53  10.76    14.74    12.56     0.51
APERTIF_J000470        24.7     0.73    86.92  12.36    17.81    15.18     0.43
APERTIF_J000470        24.7     0.89    64.34  10.24    20.36    17.35     0.35
APERTIF_J000470        24.7     1.05    86.84  12.57    22.46    19.14     0.28
APERTIF_J000470        24.7     1.21    90.27  14.27    24.21    20.63     0.21
APERTIF_J000470        24.7     1.38    87.25  12.97    25.66    21.87     0.16
APERTIF_J000470        24.7     1.54    86.59  10.19    26.89    22.92     0.12
APERTIF_J000470        24.7     1.70    76.23  15.77    27.94    23.81     0.09
APERTIF_J000470        24.7     1.87    85.21  14.37    28.83    24.57     0.06
APERTIF_J000470        24.7     2.03    75.58  12.31    29.61    25.23     0.05
APERTIF_J000470        24.7     2.19    76.66   9.90    30.28    25.81     0.03
APERTIF_J000470        24.7     2.35    87.22  12.28    30.88    26.31     0.02
APERTIF_J000470        24.7     2.52    76.02  12.22    31.40    26.76     0.02
APERTIF_J000470        24.7     2.68    88.66  10.81    31.87    27.16     0.01
APERTIF_J000470        24.7     2.84    76.68  14.09    32.29    27.52     0.01
APERTIF_J000470        24.7     3.01   101.62  10.93    32.67    27.84     0.01
APERTIF_J000470        24.7     3.17   124.14  16.32    33.01    28.13     0.00
APERTIF_J000470        24.7     3.33    93.26   3.86    33.32    28.39     0.00
APERTIF_J000470        24.7     3.49    84.68  11.84    33.60    28.63     0.00
APERTIF_J000470        24.7     3.66    92.37  11.24    33.86    28.86     0.00
APERTIF_J000470        24.7     3.82    92.17  13.35    34.10    29.06     0.00
APERTIF_J000470        24.7     3.98    77.23  13.85    34.32    29.25     0.00
APERTIF_J000470        24.7     4.15    95.90  12.43    34.52    29.42     0.00
APERTIF_J000483        67.3     0.40   138.58  18.70    11.53     9.15     0.71
APERTIF_J000483        67.3     1.10   121.08  11.13    26.90    21.36     0.62
APERTIF_J000483        67.3     1.80   133.78  14.63    36.01    28.59     0.30
APERTIF_J000483        67.3     2.49   112.57  15.55    41.42    32.89     0.13
APERTIF_J000483        67.3     3.19   120.29  15.29    44.88    35.64     0.05
APERTIF_J000483        67.3     3.89   123.94  14.14    47.24    37.51     0.02
APERTIF_J000483        67.3     4.59   120.58   7.95    48.95    38.86     0.01
APERTIF_J000483        67.3     5.29   124.61  17.94    50.23    39.88     0.00
APERTIF_J000483        67.3     5.99   119.02  12.43    51.22    40.67     0.00
APERTIF_J000483        67.3     6.68   116.54   8.18    52.02    41.31     0.00
APERTIF_J000483        67.3     7.38   112.77  15.19    52.67    41.82     0.00
APERTIF_J000484        52.1     0.40   115.80  12.54    10.57     8.69     0.57
APERTIF_J000484        52.1     0.79    96.28  14.34    18.59    15.29     0.48
APERTIF_J000484        52.1     1.19    94.23  10.24    24.07    19.80     0.31
APERTIF_J000484        52.1     1.58    63.67  16.37    27.78    22.85     0.17
APERTIF_J000484        52.1     1.98    56.78  10.70    30.36    24.98     0.09
APERTIF_J000484        52.1     2.37    78.59  13.02    32.24    26.52     0.05
APERTIF_J000484        52.1     2.76    84.60  11.57    33.65    27.68     0.02
APERTIF_J000484        52.1     3.16    79.30   9.41    34.75    28.58     0.01
APERTIF_J000484        52.1     3.55   124.79  18.52    35.62    29.30     0.01
APERTIF_J000484        52.1     3.95    84.00  12.81    36.33    29.89     0.00
APERTIF_J000484        52.1     4.34    87.12   9.74    36.92    30.37     0.00
APERTIF_J000484        52.1     4.74    95.11   8.45    37.41    30.77     0.00
APERTIF_J000484        52.1     5.13    79.04  11.34    37.83    31.12     0.00
APERTIF_J000484        52.1     5.52    70.05  11.43    38.19    31.42     0.00
APERTIF_J000484        52.1     5.92    92.46  13.10    38.51    31.68     0.00
APERTIF_J000484        52.1     6.31    92.22  11.00    38.79    31.91     0.00
APERTIF_J000484        52.1     6.71   100.25  12.98    39.03    32.11     0.00
APERTIF_J000484        52.1     7.10    94.63  13.04    39.25    32.29     0.00
APERTIF_J000484        52.1     7.49    87.17  10.03    39.45    32.45     0.00
APERTIF_J000484        52.1     7.89    86.92   9.99    39.63    32.60     0.00
APERTIF_J000484        52.1     8.28    66.41  15.55    39.79    32.73     0.00
APERTIF_J000496        64.1     0.40    80.11  11.04    10.91     9.21     0.54
APERTIF_J000496        64.1     0.73    87.18   8.03    17.63    14.88     0.45
APERTIF_J000496        64.1     1.05   114.15  12.93    22.34    18.86     0.29
APERTIF_J000496        64.1     1.38    99.07  16.30    25.62    21.63     0.17
APERTIF_J000496        64.1     1.70    80.20  12.45    27.97    23.61     0.10
APERTIF_J000496        64.1     2.03    79.78   9.53    29.70    25.07     0.05
APERTIF_J000496        64.1     2.35    76.43   9.54    31.02    26.19     0.03
APERTIF_J000496        64.1     2.68   102.01  15.06    32.06    27.06     0.02
APERTIF_J000496        64.1     3.00    90.46  10.28    32.89    27.76     0.01
APERTIF_J000496        64.1     3.33    87.46  11.86    33.57    28.34     0.00
APERTIF_J000496        64.1     3.66    97.66  10.23    34.13    28.81     0.00
APERTIF_J000496        64.1     3.98   102.84   6.97    34.61    29.22     0.00
APERTIF_J000496        64.1     4.31    81.20   8.16    35.02    29.56     0.00
APERTIF_J000496        64.1     4.63    74.66  11.27    35.37    29.86     0.00
APERTIF_J000496        64.1     4.96    91.63   6.31    35.68    30.12     0.00
APERTIF_J000496        64.1     5.28    80.01  13.43    35.95    30.35     0.00
APERTIF_J000496        64.1     5.61   101.34  11.86    36.19    30.55     0.00
APERTIF_J000496        64.1     5.94   101.58  10.47    36.41    30.74     0.00
APERTIF_J000496        64.1     6.26    92.02  12.67    36.60    30.90     0.00
APERTIF_J000496        64.1     6.59    69.03  11.28    36.78    31.05     0.00
APERTIF_J000496        64.1     6.91    86.63   8.01    36.93    31.18     0.00
APERTIF_J000496        64.1     7.24    87.74  10.05    37.08    31.30     0.00
APERTIF_J000496        64.1     7.56    91.80  12.68    37.21    31.41     0.00
APERTIF_J000497         5.9     0.40    52.71  10.15     8.72     9.48     0.29
APERTIF_J000497         5.9     0.60    49.41   8.71    11.43    12.43     0.19
APERTIF_J000497         5.9     0.80    66.77   8.25    13.30    14.46     0.11
APERTIF_J000497         5.9     1.00    43.40  14.14    14.62    15.90     0.06
APERTIF_J000497         5.9     1.20    37.61  10.83    15.59    16.95     0.03
APERTIF_J000497         5.9     1.40    61.00  15.41    16.31    17.74     0.02
APERTIF_J000497         5.9     1.60    55.34  10.13    16.88    18.36     0.01
APERTIF_J000497         5.9     1.80    52.77   8.31    17.33    18.85     0.00
APERTIF_J000497         5.9     2.00    45.47   6.84    17.70    19.25     0.00
APERTIF_J000497         5.9     2.21    59.71   5.90    18.01    19.58     0.00
APERTIF_J000497         5.9     2.41    53.04   6.46    18.26    19.86     0.00
APERTIF_J000497         5.9     2.61    54.16   4.95    18.48    20.10     0.00
APERTIF_J000497         5.9     2.81    39.70  13.03    18.67    20.30     0.00
APERTIF_J000497         5.9     3.01    55.20   7.81    18.84    20.48     0.00
APERTIF_J000497         5.9     3.21    69.05   7.14    18.98    20.64     0.00
APERTIF_J000497         5.9     3.41    47.75  13.06    19.11    20.78     0.00
APERTIF_J000497         5.9     3.61    37.18  10.22    19.22    20.90     0.00
APERTIF_J000497         5.9     3.81    45.85   8.63    19.32    21.02     0.00
APERTIF_J000500        80.1     0.40    62.70  12.21     8.42     6.95     0.45
APERTIF_J000500        80.1     1.01    64.42   7.58    17.34    14.30     0.30
APERTIF_J000500        80.1     1.62    77.85  13.15    22.20    18.32     0.12
APERTIF_J000500        80.1     2.23    65.02   6.38    24.99    20.62     0.05
APERTIF_J000500        80.1     2.83    63.20   9.11    26.74    22.06     0.02
APERTIF_J000500        80.1     3.44    60.68   9.83    27.93    23.04     0.01
APERTIF_J000500        80.1     4.05    70.16  12.52    28.79    23.75     0.00
APERTIF_J000500        80.1     4.66    64.46  10.26    29.43    24.28     0.00
APERTIF_J000500        80.1     5.27    53.91   8.00    29.93    24.69     0.00
APERTIF_J000500        80.1     5.88    78.00   7.46    30.33    25.02     0.00
APERTIF_J000500        80.1     6.48    79.51  12.37    30.66    25.29     0.00
APERTIF_J000500        80.1     7.09    80.03   8.53    30.93    25.51     0.00
APERTIF_J000500        80.1     7.70    64.35  11.77    31.16    25.70     0.00
APERTIF_J000501        26.2     0.40    72.06   8.92    10.01     9.54     0.40
APERTIF_J000501        26.2     0.58    66.84   9.84    13.16    12.53     0.32
APERTIF_J000501        26.2     0.75    69.06  11.80    15.56    14.82     0.23
APERTIF_J000501        26.2     0.93    53.91  13.00    17.40    16.58     0.16
APERTIF_J000501        26.2     1.10    43.85  13.63    18.83    17.94     0.11
APERTIF_J000501        26.2     1.28    76.04   8.94    19.95    19.01     0.07
APERTIF_J000501        26.2     1.45    48.04  10.69    20.86    19.87     0.04
APERTIF_J000501        26.2     1.63    72.49  10.40    21.60    20.57     0.03
APERTIF_J000501        26.2     1.81    69.02  10.10    22.21    21.16     0.02
APERTIF_J000501        26.2     1.98    52.76   8.39    22.73    21.65     0.01
APERTIF_J000501        26.2     2.16    55.46  13.23    23.16    22.07     0.01
APERTIF_J000501        26.2     2.33    68.60  10.83    23.54    22.43     0.00
APERTIF_J000501        26.2     2.51    85.16  11.41    23.87    22.74     0.00
APERTIF_J000501        26.2     2.68    62.05   8.29    24.16    23.02     0.00
APERTIF_J000501        26.2     2.86    64.93   7.13    24.41    23.26     0.00
APERTIF_J000501        26.2     3.04    86.46  11.05    24.64    23.47     0.00
APERTIF_J000501        26.2     3.21    65.75   9.69    24.84    23.67     0.00
APERTIF_J000501        26.2     3.39    65.23   7.72    25.03    23.84     0.00
APERTIF_J000501        26.2     3.56    67.99   9.94    25.19    24.00     0.00
APERTIF_J000501        26.2     3.74    85.48   8.19    25.34    24.14     0.00
APERTIF_J000501        26.2     3.92    86.93  15.83    25.48    24.27     0.00
APERTIF_J000501        26.2     4.09    58.47  11.19    25.60    24.39     0.00
APERTIF_J000501        26.2     4.27    61.61  11.55    25.72    24.50     0.00
APERTIF_J000504        69.4     0.40   120.45  18.04    10.60     8.34     0.70
APERTIF_J000504        69.4     1.56   139.25  16.70    32.13    25.26     0.49
APERTIF_J000504        69.4     2.71   128.27  15.24    42.12    33.11     0.15
APERTIF_J000504        69.4     3.87   131.89  10.99    47.19    37.10     0.04
APERTIF_J000504        69.4     5.02   112.31  16.37    50.16    39.44     0.01
APERTIF_J000504        69.4     6.18   132.22  14.76    52.09    40.96     0.00
APERTIF_J000504        69.4     7.33   152.30  11.69    53.44    42.02     0.00
APERTIF_J000504        69.4     8.49   121.04  11.86    54.44    42.80     0.00
APERTIF_J000504        69.4     9.64   121.30  14.51    55.20    43.40     0.00
APERTIF_J000504        69.4    10.80   134.06  11.78    55.80    43.87     0.00
APERTIF_J000516         7.2     0.40    60.98   7.91    11.04    10.76     0.42
APERTIF_J000516         7.2     0.70    72.41   9.35    16.30    15.89     0.26
APERTIF_J000516         7.2     1.00    58.74   8.06    19.58    19.09     0.13
APERTIF_J000516         7.2     1.30    65.90  11.87    21.71    21.17     0.06
APERTIF_J000516         7.2     1.60    90.95  10.89    23.17    22.59     0.03
APERTIF_J000516         7.2     1.90    83.49  10.13    24.22    23.62     0.01
APERTIF_J000516         7.2     2.20    85.42   8.97    25.01    24.39     0.01
APERTIF_J000516         7.2     2.49    75.73   5.12    25.62    24.98     0.00
APERTIF_J000516         7.2     2.79    79.80  11.95    26.11    25.46     0.00
APERTIF_J000516         7.2     3.09    83.08   7.99    26.51    25.85     0.00
APERTIF_J000516         7.2     3.39    62.65  10.19    26.84    26.17     0.00
APERTIF_J000516         7.2     3.69    64.20   8.24    27.12    26.44     0.00
APERTIF_J000516         7.2     3.99    80.74  12.68    27.36    26.67     0.00
APERTIF_J000516         7.2     4.29    70.64  12.23    27.56    26.88     0.00
APERTIF_J000516         7.2     4.59    68.42   9.45    27.74    27.05     0.00
APERTIF_J000517        11.4     0.40    83.84  11.30    10.75     9.92     0.45
APERTIF_J000517        11.4     0.57    84.11   7.60    14.06    12.97     0.38
APERTIF_J000517        11.4     0.73    76.74  12.15    16.68    15.39     0.29
APERTIF_J000517        11.4     0.90    85.88  14.34    18.75    17.29     0.21
APERTIF_J000517        11.4     1.06    70.28  11.15    20.38    18.80     0.15
APERTIF_J000517        11.4     1.23    65.26  13.13    21.69    20.01     0.10
APERTIF_J000517        11.4     1.40    65.30   7.03    22.76    21.00     0.07
APERTIF_J000517        11.4     1.56    71.91   9.35    23.65    21.81     0.05
APERTIF_J000517        11.4     1.73    72.56  14.34    24.38    22.49     0.03
APERTIF_J000517        11.4     1.90    69.70   7.11    25.01    23.07     0.02
